filename,cate,rules,description,problem_cnt,FP,XML_Path
InefficientStringBuffering16.java,performance,InefficientStringBuffering,"skip additions involving static finals, compiler will do constant folding for these",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering17.java,performance,InefficientStringBuffering,for statement without braces,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering18.java,performance,InefficientStringBuffering,if statement without braces,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering19.java,performance,InefficientStringBuffering,3 args version of stringbuffer.append,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering20.java,performance,InefficientStringBuffering,compile-time concats are ok,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering21.java,performance,InefficientStringBuffering,"compile-time concats are ok, v2",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering22.java,performance,InefficientStringBuffering,"1503099, init with two string lengths",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering23.java,performance,InefficientStringBuffering,"1503099, append with two string lengths",1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering24.java,performance,InefficientStringBuffering,"3109408, false + with adding two integers in constructor",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering25.java,performance,InefficientStringBuffering,"1503099, adding two integers",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering26.java,performance,InefficientStringBuffering,violation: avoid concat in append method invocations,5,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering27.java,performance,InefficientStringBuffering,no violation: avoid concat in append method invocations,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering28.java,performance,InefficientStringBuffering,false positive with ternary,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
InefficientStringBuffering29.java,performance,InefficientStringBuffering,[java] npe in inefficientstringbuffering with records #3420,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InefficientStringBuffering.xml
StringInstantiation0.java,performance,StringInstantiation,new 'new string's,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/StringInstantiation.xml
StringInstantiation1.java,performance,StringInstantiation,new string array,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/StringInstantiation.xml
StringInstantiation2.java,performance,StringInstantiation,using multiple parameter constructor,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/StringInstantiation.xml
StringInstantiation3.java,performance,StringInstantiation,using 4 parameter constructor,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/StringInstantiation.xml
StringInstantiation4.java,performance,StringInstantiation,byte array constructor is ok,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/StringInstantiation.xml
StringInstantiation5.java,performance,StringInstantiation,method returning new string,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/StringInstantiation.xml
StringInstantiation6.java,performance,StringInstantiation,not a new string,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/StringInstantiation.xml
StringInstantiation7.java,performance,StringInstantiation,returns new string(str),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/StringInstantiation.xml
StringInstantiation8.java,performance,StringInstantiation,#2141 [java] stringinstatiation: false negative with string-array access,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/StringInstantiation.xml
UseArrayListInsteadOfVector0.java,performance,UseArrayListInsteadOfVector,test0,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseArrayListInsteadOfVector.xml
UseArrayListInsteadOfVector1.java,performance,UseArrayListInsteadOfVector,test1,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseArrayListInsteadOfVector.xml
UseArrayListInsteadOfVector2.java,performance,UseArrayListInsteadOfVector,test2,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseArrayListInsteadOfVector.xml
UseArrayListInsteadOfVector3.java,performance,UseArrayListInsteadOfVector,test3,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseArrayListInsteadOfVector.xml
UseArrayListInsteadOfVector4.java,performance,UseArrayListInsteadOfVector,#1146 real problem,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseArrayListInsteadOfVector.xml
UseArrayListInsteadOfVector5.java,performance,UseArrayListInsteadOfVector,#1146 usearraylistinsteadofvector false positive when using own vector class,0,true,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseArrayListInsteadOfVector.xml
UseIndexOfChar0.java,performance,UseIndexOfChar,failure case,1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar1.java,performance,UseIndexOfChar,"using single quotes, ok",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar2.java,performance,UseIndexOfChar,"indexof multi-character literal, ok",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar3.java,performance,UseIndexOfChar,"using indexof(singlecharstring, int)",1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar4.java,performance,UseIndexOfChar,using lastindexof(singlecharstring),1,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar5.java,performance,UseIndexOfChar,complicated expressions are ok,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar6.java,performance,UseIndexOfChar,all escaped characters,8,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar7.java,performance,UseIndexOfChar,a single octal character,2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar8.java,performance,UseIndexOfChar,octal character in longer string,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar9.java,performance,UseIndexOfChar,useindexofchar: null pointer with lambdas,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar10.java,performance,UseIndexOfChar,#1211 pmd is failing with npe for rule useindexofchar while analyzing jdk 8 lambda expression,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
UseIndexOfChar11.java,performance,UseIndexOfChar,npe with var used in try-with-resources,0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/UseIndexOfChar.xml
InsufficientStringBufferDeclaration0.java,performance,InsufficientStringBufferDeclaration,"1, stringbuffer allocated with enough space",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration1.java,performance,InsufficientStringBufferDeclaration,"2, stringbuffer not allocated with enough space",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration2.java,performance,InsufficientStringBufferDeclaration,"3, stringbuffer allocated with space",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration3.java,performance,InsufficientStringBufferDeclaration,"4, stringbuffer allocated from variable",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration4.java,performance,InsufficientStringBufferDeclaration,"5, creating a new stringbuffer",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration5.java,performance,InsufficientStringBufferDeclaration,"6, initialize with a specific string",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration6.java,performance,InsufficientStringBufferDeclaration,"7, appends inside if statements",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration7.java,performance,InsufficientStringBufferDeclaration,"8, field level variable",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration8.java,performance,InsufficientStringBufferDeclaration,"9, field level variable",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration9.java,performance,InsufficientStringBufferDeclaration,"10, appending non-literals",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration10.java,performance,InsufficientStringBufferDeclaration,"11, initialized to null",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration11.java,performance,InsufficientStringBufferDeclaration,"12, passed in as parameter",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration12.java,performance,InsufficientStringBufferDeclaration,"13, compound append",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration13.java,performance,InsufficientStringBufferDeclaration,"14, compound append, presized just fine",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration14.java,performance,InsufficientStringBufferDeclaration,"15, append long, incorrect presize",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration15.java,performance,InsufficientStringBufferDeclaration,"16, append int, properly presized",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration16.java,performance,InsufficientStringBufferDeclaration,"17, append char, incorrect presize",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration17.java,performance,InsufficientStringBufferDeclaration,"18, append char, properly presized",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration18.java,performance,InsufficientStringBufferDeclaration,"19, string concatenation, incorrect presize",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration19.java,performance,InsufficientStringBufferDeclaration,"20, string concatenation with non-literal, incorrect presize",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration20.java,performance,InsufficientStringBufferDeclaration,"21, incorrectly presized twice",4,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration21.java,performance,InsufficientStringBufferDeclaration,"22, appends inside if/else if/else statements",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration22.java,performance,InsufficientStringBufferDeclaration,"23, appends inside if/else if/else statements",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration23.java,performance,InsufficientStringBufferDeclaration,"24, appends inside if/else if/else statements",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration24.java,performance,InsufficientStringBufferDeclaration,"25, compound ifs",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration25.java,performance,InsufficientStringBufferDeclaration,"26, compound if, pushed over the edge",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration26.java,performance,InsufficientStringBufferDeclaration,"28, compound if, pushed over the edge",2,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration27.java,performance,InsufficientStringBufferDeclaration,"27, switch statement doesn't exceed 16 characters",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration28.java,performance,InsufficientStringBufferDeclaration,"29, appending from a cast",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
InsufficientStringBufferDeclaration29.java,performance,InsufficientStringBufferDeclaration,"30, appending chars",0,false,/home/vanguard/projects/SAMutator/scripts/xml_folder/performance/xml/InsufficientStringBufferDeclaration.xml
